iteration,layer,row_col,value
153,0,1_13,0.42910153
153,0,1_14,-0.27217865
153,0,2_0,0.24745516
153,0,2_1,-0.2586784
153,0,2_2,0.13384685
153,0,2_3,-0.35853124
153,0,2_4,0.25975564
153,0,2_5,0.5891954
153,0,2_6,-0.3506805
153,0,2_7,-0.46954712
153,0,2_8,-0.29433873
153,0,2_9,0.15553834
153,0,2_10,0.51207805
153,0,2_11,0.05116209
153,0,2_12,0.027713658
153,0,2_13,-0.056606192
153,0,2_14,0.09390241
153,0,3_0,0.26023066
153,0,3_1,0.05704273
153,0,3_2,-0.27158454
153,0,3_3,0.433057
153,0,3_4,0.32661295
153,0,3_5,-0.1891646
153,0,3_6,0.33598566
153,0,3_7,0.07366962
153,0,3_8,-0.44047713
153,0,3_9,0.45087138
153,0,3_10,0.046737604
153,0,3_11,-0.49998185
153,0,3_12,-0.21265897
153,0,3_13,-0.45922646
153,0,3_14,0.2782637
153,1,0_0,-0.21839225
153,1,0_1,-0.22605282
153,1,1_0,0.5283887
153,1,1_1,0.014335833
153,1,2_0,-0.10010895
153,1,2_1,0.31256652
153,1,3_0,0.07729564
153,1,3_1,-0.1829981
153,1,4_0,-0.15865947
153,1,4_1,-0.3205162
153,1,5_0,-0.40655303
153,1,5_1,0.07338377
153,1,6_0,0.2690475
153,1,6_1,-0.279473
153,1,7_0,0.373563
153,1,7_1,-0.068850785
153,1,8_0,0.11259427
153,1,8_1,0.2736321
153,1,9_0,-0.10160016
153,1,9_1,-0.22261962
153,1,10_0,-0.30245033
153,1,10_1,-0.002505304
153,1,11_0,0.06215359
153,1,11_1,0.25253457
153,1,12_0,-0.08991895
153,1,12_1,0.08796983
153,1,13_0,0.042691726
153,1,13_1,0.2902828
153,1,14_0,-0.12891816
153,1,14_1,-0.21929082
154,0,0_0,-0.37426928
154,0,0_1,0.36420235
154,0,0_2,-0.17244528
154,0,0_3,0.08566206
154,0,0_4,-0.13730079
154,0,0_5,-0.55686396
154,0,0_6,0.37036398
154,0,0_7,0.5712706
154,0,0_8,0.1432795
154,0,0_9,-0.22191025
154,0,0_10,-0.27181578
154,0,0_11,0.13696638
154,0,0_12,-0.122201584
154,0,0_13,0.026560172
154,0,0_14,0.006335842
154,0,1_0,-0.36146355
154,0,1_1,-0.1091672
154,0,1_2,0.41768688
154,0,1_3,-0.21153355
154,0,1_4,-0.31444216
154,0,1_5,0.14089409
154,0,1_6,-0.3617178
154,0,1_7,-0.048507776
154,0,1_8,0.49372473
154,0,1_9,-0.45748952
154,0,1_10,0.055465616
154,0,1_11,0.42944294
154,0,1_12,0.06291117
154,0,1_13,0.42910153
154,0,1_14,-0.27217865
154,0,2_0,0.24745516
154,0,2_1,-0.2586784
154,0,2_2,0.13384685
154,0,2_3,-0.35853124
154,0,2_4,0.25975564
154,0,2_5,0.5891954
154,0,2_6,-0.3506805
154,0,2_7,-0.46954712
154,0,2_8,-0.29433873
154,0,2_9,0.15553834
154,0,2_10,0.51207805
154,0,2_11,0.051161963
154,0,2_12,0.027713565
154,0,2_13,-0.056606293
154,0,2_14,0.093902424
154,0,3_0,0.26023066
154,0,3_1,0.05704273
154,0,3_2,-0.27158454
154,0,3_3,0.433057
154,0,3_4,0.32661295
154,0,3_5,-0.1891646
154,0,3_6,0.33598566
154,0,3_7,0.07366965
154,0,3_8,-0.44047713
154,0,3_9,0.45087144
154,0,3_10,0.046737593
154,0,3_11,-0.4999819
154,0,3_12,-0.21265905
154,0,3_13,-0.45922646
154,0,3_14,0.2782637
154,1,0_0,-0.21839225
154,1,0_1,-0.22605282
154,1,1_0,0.5283887
154,1,1_1,0.014335832
154,1,2_0,-0.10010895
154,1,2_1,0.31256652
154,1,3_0,0.07729564
154,1,3_1,-0.1829981
154,1,4_0,-0.15865947
154,1,4_1,-0.3205162
154,1,5_0,-0.40655303
154,1,5_1,0.07338377
154,1,6_0,0.2690475
154,1,6_1,-0.279473
154,1,7_0,0.373563
154,1,7_1,-0.068850785
154,1,8_0,0.11259427
154,1,8_1,0.2736321
154,1,9_0,-0.10160016
154,1,9_1,-0.22261962
154,1,10_0,-0.30245033
154,1,10_1,-0.002505305
154,1,11_0,0.06215359
154,1,11_1,0.25253457
154,1,12_0,-0.08991895
154,1,12_1,0.08796983
154,1,13_0,0.042691726
154,1,13_1,0.2902828
154,1,14_0,-0.12891816
154,1,14_1,-0.21929082
155,0,0_0,-0.37426928
155,0,0_1,0.36420235
155,0,0_2,-0.17244528
155,0,0_3,0.08566207
155,0,0_4,-0.13730079
155,0,0_5,-0.55686396
155,0,0_6,0.37036398
155,0,0_7,0.5712706
155,0,0_8,0.1432795
155,0,0_9,-0.22191025
155,0,0_10,-0.27181578
155,0,0_11,0.13696638
155,0,0_12,-0.122201584
155,0,0_13,0.02656015
155,0,0_14,0.006335856
155,0,1_0,-0.36146355
155,0,1_1,-0.1091672
155,0,1_2,0.41768688
155,0,1_3,-0.21153355
155,0,1_4,-0.31444216
155,0,1_5,0.14089409
155,0,1_6,-0.3617178
155,0,1_7,-0.048507776
155,0,1_8,0.49372473
155,0,1_9,-0.45748952
155,0,1_10,0.05546562
155,0,1_11,0.42944294
155,0,1_12,0.06291117
155,0,1_13,0.42910153
155,0,1_14,-0.27217865
155,0,2_0,0.24745516
155,0,2_1,-0.2586784
155,0,2_2,0.13384685
155,0,2_3,-0.35853124
155,0,2_4,0.25975564
155,0,2_5,0.5891954
155,0,2_6,-0.3506805
155,0,2_7,-0.46954712
155,0,2_8,-0.29433873
155,0,2_9,0.15553838
155,0,2_10,0.51207805
155,0,2_11,0.051161837
155,0,2_12,0.027713483
155,0,2_13,-0.056606397
155,0,2_14,0.09390248
155,0,3_0,0.26023066
155,0,3_1,0.05704273
155,0,3_2,-0.27158454
155,0,3_3,0.433057
155,0,3_4,0.32661295
155,0,3_5,-0.1891646
155,0,3_6,0.33598566
155,0,3_7,0.07366967
155,0,3_8,-0.44047713
155,0,3_9,0.45087156
155,0,3_10,0.046737596
155,0,3_11,-0.499982
155,0,3_12,-0.2126591
155,0,3_13,-0.45922646
155,0,3_14,0.2782637
155,1,0_0,-0.21839225
155,1,0_1,-0.22605282
155,1,1_0,0.5283887
155,1,1_1,0.014335829
155,1,2_0,-0.10010895
155,1,2_1,0.31256652
155,1,3_0,0.07729564
155,1,3_1,-0.1829981
155,1,4_0,-0.15865947
155,1,4_1,-0.3205162
155,1,5_0,-0.40655303
155,1,5_1,0.07338377
155,1,6_0,0.2690475
155,1,6_1,-0.279473
155,1,7_0,0.373563
155,1,7_1,-0.068850785
155,1,8_0,0.11259427
155,1,8_1,0.2736321
155,1,9_0,-0.10160016
155,1,9_1,-0.22261962
155,1,10_0,-0.30245033
155,1,10_1,-0.0025053099
155,1,11_0,0.06215358
155,1,11_1,0.25253457
155,1,12_0,-0.08991895
155,1,12_1,0.08796983
155,1,13_0,0.042691715
155,1,13_1,0.2902828
155,1,14_0,-0.12891816
155,1,14_1,-0.21929082
156,0,0_0,-0.37426928
156,0,0_1,0.36420235
156,0,0_2,-0.17244528
156,0,0_3,0.08566205
156,0,0_4,-0.13730079
156,0,0_5,-0.55686396
156,0,0_6,0.37036398
156,0,0_7,0.5712706
156,0,0_8,0.1432795
156,0,0_9,-0.22191025
156,0,0_10,-0.27181578
156,0,0_11,0.13696638
156,0,0_12,-0.122201584
156,0,0_13,0.02656016
156,0,0_14,0.0063358415
156,0,1_0,-0.36146355
156,0,1_1,-0.1091672
156,0,1_2,0.41768688
156,0,1_3,-0.21153355
156,0,1_4,-0.31444216
156,0,1_5,0.14089409
156,0,1_6,-0.3617178
156,0,1_7,-0.048507754
156,0,1_8,0.49372473
156,0,1_9,-0.45748952
156,0,1_10,0.055465598
156,0,1_11,0.42944294
156,0,1_12,0.06291117
156,0,1_13,0.42910153
156,0,1_14,-0.27217865
156,0,2_0,0.24745516
156,0,2_1,-0.2586784
156,0,2_2,0.13384685
156,0,2_3,-0.35853124
156,0,2_4,0.25975564
156,0,2_5,0.5891954
156,0,2_6,-0.3506805
156,0,2_7,-0.46954712
156,0,2_8,-0.29433873
156,0,2_9,0.15553838
156,0,2_10,0.51207805
156,0,2_11,0.051161792
156,0,2_12,0.027713401
156,0,2_13,-0.056606438
156,0,2_14,0.09390248
156,0,3_0,0.26023066
156,0,3_1,0.057042774
156,0,3_2,-0.27158454
156,0,3_3,0.433057
156,0,3_4,0.32661295
156,0,3_5,-0.1891646
156,0,3_6,0.33598566
156,0,3_7,0.073669784
156,0,3_8,-0.44047713
156,0,3_9,0.45087156
156,0,3_10,0.046737555
156,0,3_11,-0.499982
156,0,3_12,-0.21265912
156,0,3_13,-0.45922646
156,0,3_14,0.2782637
156,1,0_0,-0.21839225
156,1,0_1,-0.22605282
156,1,1_0,0.5283887
156,1,1_1,0.014335833
156,1,2_0,-0.10010895
156,1,2_1,0.31256652
156,1,3_0,0.07729563
156,1,3_1,-0.1829981
156,1,4_0,-0.15865947
156,1,4_1,-0.3205162
156,1,5_0,-0.40655303
156,1,5_1,0.07338377
156,1,6_0,0.2690475
156,1,6_1,-0.279473
156,1,7_0,0.373563
156,1,7_1,-0.068850785
156,1,8_0,0.11259429
156,1,8_1,0.2736321
156,1,9_0,-0.10160018
156,1,9_1,-0.22261962
156,1,10_0,-0.30245033
156,1,10_1,-0.0025053173
156,1,11_0,0.062153608
156,1,11_1,0.25253457
156,1,12_0,-0.08991895
156,1,12_1,0.08796983
156,1,13_0,0.042691737
156,1,13_1,0.2902828
156,1,14_0,-0.12891816
156,1,14_1,-0.21929082
157,0,0_0,-0.37426928
157,0,0_1,0.36420235
157,0,0_2,-0.17244528
157,0,0_3,0.08566207
157,0,0_4,-0.13730079
157,0,0_5,-0.55686396
157,0,0_6,0.37036398
157,0,0_7,0.5712706
157,0,0_8,0.1432795
157,0,0_9,-0.22191025
157,0,0_10,-0.27181578
157,0,0_11,0.13696638
157,0,0_12,-0.122201584
157,0,0_13,0.026560137
157,0,0_14,0.0063358448
157,0,1_0,-0.36146355
157,0,1_1,-0.1091672
157,0,1_2,0.41768688
157,0,1_3,-0.21153355
157,0,1_4,-0.31444216
157,0,1_5,0.14089409
157,0,1_6,-0.3617178
157,0,1_7,-0.04850778
157,0,1_8,0.49372473
157,0,1_9,-0.45748952
157,0,1_10,0.05546561
157,0,1_11,0.42944294
157,0,1_12,0.06291117
157,0,1_13,0.42910153
157,0,1_14,-0.27217865
157,0,2_0,0.24745516
157,0,2_1,-0.2586784
157,0,2_2,0.13384685
157,0,2_3,-0.35853124
157,0,2_4,0.25975564
157,0,2_5,0.5891954
157,0,2_6,-0.3506805
157,0,2_7,-0.46954712
157,0,2_8,-0.29433873
157,0,2_9,0.15553838
157,0,2_10,0.51207805
157,0,2_11,0.05116172
157,0,2_12,0.02771329
157,0,2_13,-0.05660651
157,0,2_14,0.09390248
157,0,3_0,0.26023066
157,0,3_1,0.05704276
157,0,3_2,-0.27158454
157,0,3_3,0.433057
157,0,3_4,0.32661295
157,0,3_5,-0.1891646
157,0,3_6,0.33598566
157,0,3_7,0.073669806
157,0,3_8,-0.44047713
157,0,3_9,0.45087156
157,0,3_10,0.046737563
157,0,3_11,-0.499982
157,0,3_12,-0.21265912
157,0,3_13,-0.45922646
157,0,3_14,0.2782637
157,1,0_0,-0.21839225
157,1,0_1,-0.22605282
157,1,1_0,0.5283887
157,1,1_1,0.014335804
157,1,2_0,-0.10010895
157,1,2_1,0.31256652
157,1,3_0,0.07729562
157,1,3_1,-0.1829981
157,1,4_0,-0.15865947
157,1,4_1,-0.3205162
157,1,5_0,-0.40655303
157,1,5_1,0.07338377
157,1,6_0,0.2690475
157,1,6_1,-0.279473
157,1,7_0,0.373563
157,1,7_1,-0.068850785
157,1,8_0,0.11259429
157,1,8_1,0.2736321
157,1,9_0,-0.101600185
157,1,9_1,-0.22261962
157,1,10_0,-0.30245033
157,1,10_1,-0.0025053006
157,1,11_0,0.062153593
157,1,11_1,0.25253457
157,1,12_0,-0.08991895
157,1,12_1,0.08796983
157,1,13_0,0.042691726
157,1,13_1,0.2902828
157,1,14_0,-0.12891816
157,1,14_1,-0.21929082
158,0,0_0,-0.37426928
158,0,0_1,0.36420235
158,0,0_2,-0.17244528
158,0,0_3,0.08566213
158,0,0_4,-0.13730079
158,0,0_5,-0.55686396
158,0,0_6,0.37036398
158,0,0_7,0.5712706
158,0,0_8,0.1432795
158,0,0_9,-0.22191025
158,0,0_10,-0.27181578
158,0,0_11,0.13696638
158,0,0_12,-0.122201584
158,0,0_13,0.02656012
158,0,0_14,0.006335842
158,0,1_0,-0.36146355
158,0,1_1,-0.10916721
158,0,1_2,0.41768688
158,0,1_3,-0.21153355
158,0,1_4,-0.31444216
158,0,1_5,0.14089409
158,0,1_6,-0.3617178
158,0,1_7,-0.048507813
158,0,1_8,0.49372473
158,0,1_9,-0.45748952
158,0,1_10,0.055465616
158,0,1_11,0.42944294
158,0,1_12,0.06291117
158,0,1_13,0.42910153
158,0,1_14,-0.27217865
158,0,2_0,0.24745516
158,0,2_1,-0.2586784
158,0,2_2,0.13384685
158,0,2_3,-0.35853124
158,0,2_4,0.25975564
158,0,2_5,0.5891954
158,0,2_6,-0.3506805
158,0,2_7,-0.46954712
158,0,2_8,-0.29433873
158,0,2_9,0.15553838
158,0,2_10,0.51207805
158,0,2_11,0.051161636
158,0,2_12,0.027713196
158,0,2_13,-0.056606594
158,0,2_14,0.093902506
158,0,3_0,0.26023066
158,0,3_1,0.057042796
158,0,3_2,-0.27158454
158,0,3_3,0.43305707
158,0,3_4,0.32661295
158,0,3_5,-0.18916465
158,0,3_6,0.33598578
158,0,3_7,0.07366997
158,0,3_8,-0.44047713
158,0,3_9,0.45087162
158,0,3_10,0.046737503
158,0,3_11,-0.49998206
158,0,3_12,-0.21265934
158,0,3_13,-0.45922646
158,0,3_14,0.2782637
158,1,0_0,-0.21839225
158,1,0_1,-0.22605282
158,1,1_0,0.5283887
158,1,1_1,0.014335784
158,1,2_0,-0.10010897
158,1,2_1,0.31256652
158,1,3_0,0.077295646
158,1,3_1,-0.1829981
158,1,4_0,-0.15865947
158,1,4_1,-0.3205162
158,1,5_0,-0.40655303
158,1,5_1,0.07338378
158,1,6_0,0.2690475
158,1,6_1,-0.279473
158,1,7_0,0.373563
158,1,7_1,-0.06885079
158,1,8_0,0.112594284
158,1,8_1,0.2736321
158,1,9_0,-0.101600185
158,1,9_1,-0.22261962
158,1,10_0,-0.30245033
158,1,10_1,-0.0025052903
158,1,11_0,0.06215359
158,1,11_1,0.25253457
158,1,12_0,-0.08991897
158,1,12_1,0.08796984
158,1,13_0,0.0426917
158,1,13_1,0.2902828
158,1,14_0,-0.12891816
158,1,14_1,-0.21929082
159,0,0_0,-0.37426928
159,0,0_1,0.36420235
159,0,0_2,-0.17244528
159,0,0_3,0.085662104
159,0,0_4,-0.13730079
159,0,0_5,-0.55686396
159,0,0_6,0.37036398
159,0,0_7,0.5712706
159,0,0_8,0.1432795
159,0,0_9,-0.22191025
159,0,0_10,-0.27181578
159,0,0_11,0.13696636
159,0,0_12,-0.12220157
159,0,0_13,0.02656015
159,0,0_14,0.0063358257
159,0,1_0,-0.36146355
159,0,1_1,-0.10916721
159,0,1_2,0.41768688
159,0,1_3,-0.21153355
159,0,1_4,-0.31444216
159,0,1_5,0.14089409
159,0,1_6,-0.3617178
159,0,1_7,-0.04850778
159,0,1_8,0.49372473
159,0,1_9,-0.45748952
159,0,1_10,0.05546558
159,0,1_11,0.42944294
159,0,1_12,0.06291117
159,0,1_13,0.42910153
159,0,1_14,-0.27217865
159,0,2_0,0.24745516
159,0,2_1,-0.2586784
159,0,2_2,0.13384679
159,0,2_3,-0.35853124
159,0,2_4,0.25975564
159,0,2_5,0.5891954
159,0,2_6,-0.3506805
159,0,2_7,-0.46954712
159,0,2_8,-0.29433873
159,0,2_9,0.1555385
159,0,2_10,0.51207805
159,0,2_11,0.051161498
159,0,2_12,0.027713105
159,0,2_13,-0.056606703
159,0,2_14,0.09390261
159,0,3_0,0.26023066
159,0,3_1,0.057042826
159,0,3_2,-0.27158454
159,0,3_3,0.43305725
159,0,3_4,0.32661295
159,0,3_5,-0.1891647
159,0,3_6,0.33598593
159,0,3_7,0.07367012
159,0,3_8,-0.44047713
159,0,3_9,0.4508718
159,0,3_10,0.046737462
159,0,3_11,-0.49998227
159,0,3_12,-0.21265963
159,0,3_13,-0.45922646
159,0,3_14,0.2782637
159,1,0_0,-0.21839225
159,1,0_1,-0.22605282
159,1,1_0,0.5283887
159,1,1_1,0.014335793
159,1,2_0,-0.10010897
159,1,2_1,0.31256652
159,1,3_0,0.07729564
159,1,3_1,-0.1829981
159,1,4_0,-0.15865947
159,1,4_1,-0.3205162
159,1,5_0,-0.40655303
159,1,5_1,0.073383816
159,1,6_0,0.2690475
159,1,6_1,-0.279473
159,1,7_0,0.373563
159,1,7_1,-0.06885081
159,1,8_0,0.112594284
159,1,8_1,0.2736321
159,1,9_0,-0.101600185
159,1,9_1,-0.22261962
159,1,10_0,-0.30245033
159,1,10_1,-0.0025053108
159,1,11_0,0.062153626
159,1,11_1,0.25253457
159,1,12_0,-0.08991897
159,1,12_1,0.08796986
159,1,13_0,0.042691726
159,1,13_1,0.2902828
159,1,14_0,-0.12891816
159,1,14_1,-0.21929082
160,0,0_0,-0.37426928
160,0,0_1,0.36420235
160,0,0_2,-0.17244528
160,0,0_3,0.08566209
160,0,0_4,-0.13730079
160,0,0_5,-0.55686396
160,0,0_6,0.37036398
160,0,0_7,0.5712706
160,0,0_8,0.1432795
160,0,0_9,-0.22191025
160,0,0_10,-0.27181578
160,0,0_11,0.13696636
160,0,0_12,-0.12220157
160,0,0_13,0.026560143
160,0,0_14,0.006335838
160,0,1_0,-0.36146355
160,0,1_1,-0.1091672
160,0,1_2,0.41768688
160,0,1_3,-0.21153355
160,0,1_4,-0.31444216
160,0,1_5,0.14089409
160,0,1_6,-0.3617178
160,0,1_7,-0.048507754
160,0,1_8,0.49372473
160,0,1_9,-0.45748952
160,0,1_10,0.05546557
160,0,1_11,0.42944294
160,0,1_12,0.06291117
160,0,1_13,0.42910153
160,0,1_14,-0.27217865
160,0,2_0,0.24745516
160,0,2_1,-0.2586784
160,0,2_2,0.13384679
160,0,2_3,-0.35853124
160,0,2_4,0.25975564
160,0,2_5,0.5891954
160,0,2_6,-0.3506805
160,0,2_7,-0.46954712
160,0,2_8,-0.29433873
160,0,2_9,0.15553851
160,0,2_10,0.51207805
160,0,2_11,0.051161367
160,0,2_12,0.027712991
160,0,2_13,-0.05660682
160,0,2_14,0.093902655
160,0,3_0,0.26023072
160,0,3_1,0.057042748
160,0,3_2,-0.27158454
160,0,3_3,0.43305725
160,0,3_4,0.32661295
160,0,3_5,-0.1891647
160,0,3_6,0.33598593
160,0,3_7,0.07367012
160,0,3_8,-0.44047713
160,0,3_9,0.450872
160,0,3_10,0.04673756
160,0,3_11,-0.4999824
160,0,3_12,-0.21265963
160,0,3_13,-0.45922646
160,0,3_14,0.2782637
160,1,0_0,-0.21839225
160,1,0_1,-0.22605282
160,1,1_0,0.5283887
160,1,1_1,0.014335814
160,1,2_0,-0.10010896
160,1,2_1,0.31256652
160,1,3_0,0.07729562
160,1,3_1,-0.1829981
160,1,4_0,-0.15865947
160,1,4_1,-0.3205162
160,1,5_0,-0.40655303
160,1,5_1,0.07338379
160,1,6_0,0.2690475
160,1,6_1,-0.279473
160,1,7_0,0.373563
160,1,7_1,-0.0688508
160,1,8_0,0.11259428
160,1,8_1,0.2736321
160,1,9_0,-0.10160019
160,1,9_1,-0.22261962
160,1,10_0,-0.30245033
160,1,10_1,-0.002505335
160,1,11_0,0.062153615
160,1,11_1,0.25253457
160,1,12_0,-0.089918956
160,1,12_1,0.08796986
160,1,13_0,0.042691726
160,1,13_1,0.2902828
160,1,14_0,-0.12891816
160,1,14_1,-0.21929082
161,0,0_0,-0.37426928
161,0,0_1,0.36420235
161,0,0_2,-0.17244528
161,0,0_3,0.08566209
161,0,0_4,-0.13730079
161,0,0_5,-0.55686396
161,0,0_6,0.37036398
161,0,0_7,0.5712706
161,0,0_8,0.1432795
161,0,0_9,-0.22191025
161,0,0_10,-0.27181578
161,0,0_11,0.13696636
161,0,0_12,-0.12220157
161,0,0_13,0.026560131
161,0,0_14,0.006335851
161,0,1_0,-0.36146355
161,0,1_1,-0.1091672
161,0,1_2,0.41768688
161,0,1_3,-0.21153355
161,0,1_4,-0.31444216
161,0,1_5,0.14089409
161,0,1_6,-0.3617178
161,0,1_7,-0.048507765
161,0,1_8,0.49372473
161,0,1_9,-0.45748952
161,0,1_10,0.055465586
161,0,1_11,0.42944294
161,0,1_12,0.06291117
161,0,1_13,0.42910153
161,0,1_14,-0.27217865
161,0,2_0,0.24745516
161,0,2_1,-0.2586784
161,0,2_2,0.13384679
161,0,2_3,-0.35853124
161,0,2_4,0.25975564
161,0,2_5,0.5891954
161,0,2_6,-0.3506805
161,0,2_7,-0.46954712
161,0,2_8,-0.29433873
161,0,2_9,0.15553851
161,0,2_10,0.51207805
161,0,2_11,0.051161285
161,0,2_12,0.0277129
161,0,2_13,-0.056606896
161,0,2_14,0.09390266
161,0,3_0,0.26023084
161,0,3_1,0.057042707
161,0,3_2,-0.27158454
161,0,3_3,0.43305725
161,0,3_4,0.32661298
161,0,3_5,-0.1891647
161,0,3_6,0.33598593
161,0,3_7,0.073670104
161,0,3_8,-0.44047716
161,0,3_9,0.4508723
161,0,3_10,0.046737637
161,0,3_11,-0.49998266
161,0,3_12,-0.21265964
161,0,3_13,-0.4592265
161,0,3_14,0.2782637
161,1,0_0,-0.21839225
161,1,0_1,-0.22605282
161,1,1_0,0.5283887
161,1,1_1,0.014335828
161,1,2_0,-0.10010896
161,1,2_1,0.31256652
161,1,3_0,0.07729562
161,1,3_1,-0.1829981
161,1,4_0,-0.15865947
161,1,4_1,-0.3205162
161,1,5_0,-0.40655303
161,1,5_1,0.0733838
161,1,6_0,0.2690475
161,1,6_1,-0.279473
161,1,7_0,0.373563
161,1,7_1,-0.0688508
161,1,8_0,0.11259428
161,1,8_1,0.2736321
161,1,9_0,-0.10160016
161,1,9_1,-0.22261962
161,1,10_0,-0.30245033
161,1,10_1,-0.0025053457
161,1,11_0,0.0621536
161,1,11_1,0.25253457
161,1,12_0,-0.089918956
161,1,12_1,0.08796986
161,1,13_0,0.042691704
161,1,13_1,0.2902828
161,1,14_0,-0.12891816
161,1,14_1,-0.21929082
162,0,0_0,-0.37426928
162,0,0_1,0.36420235
162,0,0_2,-0.17244528
162,0,0_3,0.08566209
162,0,0_4,-0.13730079
162,0,0_5,-0.55686396
162,0,0_6,0.37036398
162,0,0_7,0.5712706
162,0,0_8,0.1432795
162,0,0_9,-0.22191027
162,0,0_10,-0.27181578
162,0,0_11,0.13696639
162,0,0_12,-0.12220156
162,0,0_13,0.02656015
162,0,0_14,0.006335843
162,0,1_0,-0.36146355
162,0,1_1,-0.1091672
162,0,1_2,0.41768688
162,0,1_3,-0.21153358
162,0,1_4,-0.31444216
162,0,1_5,0.14089409
162,0,1_6,-0.3617178
162,0,1_7,-0.04850783
162,0,1_8,0.49372473
162,0,1_9,-0.45748952
162,0,1_10,0.055465605
162,0,1_11,0.42944294
162,0,1_12,0.0629112
162,0,1_13,0.42910153
162,0,1_14,-0.27217865
162,0,2_0,0.24745516
162,0,2_1,-0.2586784
162,0,2_2,0.13384679
162,0,2_3,-0.35853124
162,0,2_4,0.25975564
162,0,2_5,0.5891954
162,0,2_6,-0.3506805
162,0,2_7,-0.46954712
162,0,2_8,-0.29433873
162,0,2_9,0.15553851
162,0,2_10,0.51207805
162,0,2_11,0.051161263
162,0,2_12,0.027712848
162,0,2_13,-0.05660692
162,0,2_14,0.09390266
162,0,3_0,0.26023084
162,0,3_1,0.057042714
162,0,3_2,-0.27158454
162,0,3_3,0.43305725
162,0,3_4,0.32661298
162,0,3_5,-0.1891647
162,0,3_6,0.33598593
162,0,3_7,0.07367013
162,0,3_8,-0.44047716
162,0,3_9,0.4508723
162,0,3_10,0.046737637
162,0,3_11,-0.49998266
162,0,3_12,-0.21265966
162,0,3_13,-0.4592265
162,0,3_14,0.2782637
162,1,0_0,-0.21839225
162,1,0_1,-0.22605282
162,1,1_0,0.5283887
162,1,1_1,0.01433582
162,1,2_0,-0.10010896
162,1,2_1,0.31256652
162,1,3_0,0.07729562
162,1,3_1,-0.1829981
162,1,4_0,-0.15865947
162,1,4_1,-0.3205162
162,1,5_0,-0.40655303
162,1,5_1,0.07338382
162,1,6_0,0.2690475
162,1,6_1,-0.279473
162,1,7_0,0.373563
162,1,7_1,-0.068850785
162,1,8_0,0.11259428
162,1,8_1,0.2736321
162,1,9_0,-0.10160016
162,1,9_1,-0.22261962
162,1,10_0,-0.30245033
162,1,10_1,-0.0025053443
162,1,11_0,0.062153578
162,1,11_1,0.25253457
162,1,12_0,-0.089918956
162,1,12_1,0.08796986
162,1,13_0,0.042691663
162,1,13_1,0.2902828
162,1,14_0,-0.12891816
162,1,14_1,-0.21929082
163,0,0_0,-0.37426928
163,0,0_1,0.36420235
163,0,0_2,-0.17244527
163,0,0_3,0.08566202
163,0,0_4,-0.13730079
163,0,0_5,-0.55686396
163,0,0_6,0.37036398
163,0,0_7,0.5712706
163,0,0_8,0.14327951
163,0,0_9,-0.22191031
163,0,0_10,-0.27181578
163,0,0_11,0.13696644
163,0,0_12,-0.12220156
163,0,0_13,0.026560144
163,0,0_14,0.00633585
163,0,1_0,-0.36146355
163,0,1_1,-0.10916719
163,0,1_2,0.41768688
163,0,1_3,-0.21153359
163,0,1_4,-0.31444216
163,0,1_5,0.14089409
163,0,1_6,-0.3617178
163,0,1_7,-0.048507795
163,0,1_8,0.49372473
163,0,1_9,-0.45748952
163,0,1_10,0.055465605
163,0,1_11,0.42944294
163,0,1_12,0.062911205
163,0,1_13,0.42910153
163,0,1_14,-0.27217865
163,0,2_0,0.24745516
163,0,2_1,-0.2586784
163,0,2_2,0.13384679
163,0,2_3,-0.35853124
163,0,2_4,0.25975564
163,0,2_5,0.5891954
163,0,2_6,-0.3506805
163,0,2_7,-0.46954712
163,0,2_8,-0.29433873
163,0,2_9,0.15553851
163,0,2_10,0.51207805
163,0,2_11,0.051161148
163,0,2_12,0.027712705
163,0,2_13,-0.056607027
163,0,2_14,0.09390267
163,0,3_0,0.26023084
163,0,3_1,0.05704269
163,0,3_2,-0.27158454
163,0,3_3,0.43305725
163,0,3_4,0.32661298
163,0,3_5,-0.1891647
163,0,3_6,0.33598593
163,0,3_7,0.0736702
163,0,3_8,-0.44047716
163,0,3_9,0.4508723
163,0,3_10,0.04673767
163,0,3_11,-0.49998266
163,0,3_12,-0.2126597
163,0,3_13,-0.4592265
163,0,3_14,0.2782637
163,1,0_0,-0.21839225
163,1,0_1,-0.22605285
163,1,1_0,0.5283887
163,1,1_1,0.014335831
163,1,2_0,-0.100108944
163,1,2_1,0.31256652
163,1,3_0,0.07729561
163,1,3_1,-0.18299812
163,1,4_0,-0.15865947
163,1,4_1,-0.3205162
163,1,5_0,-0.40655303
163,1,5_1,0.07338382
163,1,6_0,0.2690475
163,1,6_1,-0.279473
163,1,7_0,0.373563
163,1,7_1,-0.06885076
163,1,8_0,0.11259429
163,1,8_1,0.2736321
163,1,9_0,-0.101600185
163,1,9_1,-0.22261962
163,1,10_0,-0.30245033
163,1,10_1,-0.0025053574
163,1,11_0,0.062153578
163,1,11_1,0.25253457
163,1,12_0,-0.089918956
163,1,12_1,0.08796986
163,1,13_0,0.042691667
163,1,13_1,0.2902828
163,1,14_0,-0.12891816
163,1,14_1,-0.21929082
164,0,0_0,-0.37426928
164,0,0_1,0.36420235
164,0,0_2,-0.17244527
164,0,0_3,0.08566208
164,0,0_4,-0.13730079
